id,pollingfirm,date,n,source,letter,percentage
68,Megafon,2011-04-01,1050,https://www.megafon.dk/586/politiskindex,I,6.6
68,Megafon,2011-04-01,1050,https://www.megafon.dk/586/politiskindex,O,12.8
68,Megafon,2011-04-01,1050,https://www.megafon.dk/586/politiskindex,V,20.9
68,Megafon,2011-04-01,1050,https://www.megafon.dk/586/politiskindex,Ø,3.2
69,Greens,2011-04-06,1050,,A,29.3
69,Greens,2011-04-06,1050,,B,6.2
69,Greens,2011-04-06,1050,,C,6.4
69,Greens,2011-04-06,1050,,F,13.6
69,Greens,2011-04-06,1050,,I,4.4
69,Greens,2011-04-06,1050,,O,13.1
69,Greens,2011-04-06,1050,,V,22.3
69,Greens,2011-04-06,1050,,Ø,3.5
70,Rambøll,2011-04-07,1050,,A,28.3
70,Rambøll,2011-04-07,1050,,B,6
70,Rambøll,2011-04-07,1050,,C,6.9
70,Rambøll,2011-04-07,1050,,F,15.4
70,Rambøll,2011-04-07,1050,,I,5
70,Rambøll,2011-04-07,1050,,O,13.9
70,Rambøll,2011-04-07,1050,,V,20.4
70,Rambøll,2011-04-07,1050,,Ø,3.2
71,Gallup,2011-04-08,1050,,A,27.8
71,Gallup,2011-04-08,1050,,B,6.3
71,Gallup,2011-04-08,1050,,C,5.5
71,Gallup,2011-04-08,1050,,F,14.2
71,Gallup,2011-04-08,1050,,I,5.5
71,Gallup,2011-04-08,1050,,O,13.5
71,Gallup,2011-04-08,1050,,V,22.8
71,Gallup,2011-04-08,1050,,Ø,3.5
72,Voxmeter,2011-04-16,1050,,A,29.9
72,Voxmeter,2011-04-16,1050,,B,6.7
72,Voxmeter,2011-04-16,1050,,C,5.9
72,Voxmeter,2011-04-16,1050,,F,14.4
72,Voxmeter,2011-04-16,1050,,I,3.2
72,Voxmeter,2011-04-16,1050,,O,13.8
72,Voxmeter,2011-04-16,1050,,V,21.8
72,Voxmeter,2011-04-16,1050,,Ø,3.2
73,Epinion,2011-04-20,1050,,A,30.2
73,Epinion,2011-04-20,1050,,B,5.7
73,Epinion,2011-04-20,1050,,C,5.6
73,Epinion,2011-04-20,1050,,F,15.6
73,Epinion,2011-04-20,1050,,I,4.1
73,Epinion,2011-04-20,1050,,O,13.4
73,Epinion,2011-04-20,1050,,V,21.1
73,Epinion,2011-04-20,1050,,Ø,3.5
74,Norstat,2011-04-22,1050,,A,30.3
74,Norstat,2011-04-22,1050,,B,5.5
74,Norstat,2011-04-22,1050,,C,6.5
74,Norstat,2011-04-22,1050,,F,13.3
74,Norstat,2011-04-22,1050,,I,3.4
74,Norstat,2011-04-22,1050,,O,15.4
74,Norstat,2011-04-22,1050,,V,20.9
74,Norstat,2011-04-22,1050,,Ø,3.5
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,A,29.6
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,B,7.6
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,C,5.6
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,F,13.8
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,I,6.3
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,O,12.2
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,V,19.8
75,Megafon,2011-04-29,1050,https://www.megafon.dk/586/politiskindex,Ø,4.4
76,Voxmeter,2011-05-01,1050,,A,27.7
76,Voxmeter,2011-05-01,1050,,B,5.2
76,Voxmeter,2011-05-01,1050,,C,6.7
76,Voxmeter,2011-05-01,1050,,F,13.8
76,Voxmeter,2011-05-01,1050,,I,4.9
76,Voxmeter,2011-05-01,1050,,O,14.4
76,Voxmeter,2011-05-01,1050,,V,22.6
76,Voxmeter,2011-05-01,1050,,Ø,3.8
77,Greens,2011-05-04,1000,,A,26.3
77,Greens,2011-05-04,1000,,B,7.3
77,Greens,2011-05-04,1000,,C,5.6
77,Greens,2011-05-04,1000,,F,15.3
77,Greens,2011-05-04,1000,,I,2.7
77,Greens,2011-05-04,1000,,O,14
77,Greens,2011-05-04,1000,,V,23.7
77,Greens,2011-05-04,1000,,Ø,3.7
78,Gallup,2011-05-05,1000,,A,27.1
78,Gallup,2011-05-05,1000,,B,5.7
78,Gallup,2011-05-05,1000,,C,7.3
78,Gallup,2011-05-05,1000,,F,14.9
78,Gallup,2011-05-05,1000,,I,4.1
78,Gallup,2011-05-05,1000,,O,13.1
78,Gallup,2011-05-05,1000,,V,24.1
78,Gallup,2011-05-05,1000,,Ø,3.3
79,Voxmeter,2011-05-08,1000,,A,29.4
79,Voxmeter,2011-05-08,1000,,B,6.3
79,Voxmeter,2011-05-08,1000,,C,6.5
79,Voxmeter,2011-05-08,1000,,F,13.2
79,Voxmeter,2011-05-08,1000,,I,5.3
79,Voxmeter,2011-05-08,1000,,O,13
79,Voxmeter,2011-05-08,1000,,V,22.5
79,Voxmeter,2011-05-08,1000,,Ø,3.4
80,Gallup,2011-05-11,1000,,A,28.2
80,Gallup,2011-05-11,1000,,B,7.1
80,Gallup,2011-05-11,1000,,C,6.2
80,Gallup,2011-05-11,1000,,F,12.9
80,Gallup,2011-05-11,1000,,I,4.6
80,Gallup,2011-05-11,1000,,O,13.2
80,Gallup,2011-05-11,1000,,V,22.8
80,Gallup,2011-05-11,1000,,Ø,4.2
81,Epinion,2011-05-13,1000,,A,28.2
81,Epinion,2011-05-13,1000,,B,6.4
81,Epinion,2011-05-13,1000,,C,5.8
81,Epinion,2011-05-13,1000,,F,13.4
81,Epinion,2011-05-13,1000,,I,3.4
81,Epinion,2011-05-13,1000,,O,15.7
81,Epinion,2011-05-13,1000,,V,21.7
81,Epinion,2011-05-13,1000,,Ø,4.6
82,Voxmeter,2011-05-14,1009,,A,28.2
82,Voxmeter,2011-05-14,1009,,B,7.2
82,Voxmeter,2011-05-14,1009,,C,6.8
82,Voxmeter,2011-05-14,1009,,F,13.9
82,Voxmeter,2011-05-14,1009,,I,3.4
82,Voxmeter,2011-05-14,1009,,O,13.6
82,Voxmeter,2011-05-14,1009,,V,22.4
82,Voxmeter,2011-05-14,1009,,Ø,3.5
83,Gallup,2011-05-15,2326,,A,27.8
83,Gallup,2011-05-15,2326,,B,7.4
83,Gallup,2011-05-15,2326,,C,6.8
83,Gallup,2011-05-15,2326,,F,12
83,Gallup,2011-05-15,2326,,I,3.3
83,Gallup,2011-05-15,2326,,O,13.5
83,Gallup,2011-05-15,2326,,V,24.3
83,Gallup,2011-05-15,2326,,Ø,4
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,A,26.6
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,B,8.1
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,C,7.1
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,F,12.9
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,I,4.1
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,O,12.9
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,V,22.8
84,Megafon,2011-05-18,1050,https://www.megafon.dk/586/politiskindex,Ø,4.8
85,Gallup,2011-05-19,2479,,A,27.8
85,Gallup,2011-05-19,2479,,B,7.6
85,Gallup,2011-05-19,2479,,C,5.9
85,Gallup,2011-05-19,2479,,F,13.1
85,Gallup,2011-05-19,2479,,I,3
85,Gallup,2011-05-19,2479,,O,13.1
85,Gallup,2011-05-19,2479,,V,24.6
85,Gallup,2011-05-19,2479,,Ø,3.8
86,Greens,2011-05-23,1228,,A,26.5
86,Greens,2011-05-23,1228,,B,7.9
86,Greens,2011-05-23,1228,,C,6.4
86,Greens,2011-05-23,1228,,F,14.2
86,Greens,2011-05-23,1228,,I,4
86,Greens,2011-05-23,1228,,O,13.9
86,Greens,2011-05-23,1228,,V,22.8
86,Greens,2011-05-23,1228,,Ø,3.8
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,A,27
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,B,7.1
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,C,6.6
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,F,13.3
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,I,3.7
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,O,12.1
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,V,23.9
87,Megafon,2011-05-25,1000,https://www.megafon.dk/586/politiskindex,Ø,5.3
88,Gallup,2011-05-27,1990,,A,27.2
88,Gallup,2011-05-27,1990,,B,6.8
88,Gallup,2011-05-27,1990,,C,5.7
88,Gallup,2011-05-27,1990,,F,12.8
88,Gallup,2011-05-27,1990,,I,4.2
88,Gallup,2011-05-27,1990,,O,13.2
88,Gallup,2011-05-27,1990,,V,23.7
88,Gallup,2011-05-27,1990,,Ø,5
89,Voxmeter,2011-05-31,1000,,A,27.6
89,Voxmeter,2011-05-31,1000,,B,7.5
89,Voxmeter,2011-05-31,1000,,C,6.9
89,Voxmeter,2011-05-31,1000,,F,13.8
89,Voxmeter,2011-05-31,1000,,I,2.8
89,Voxmeter,2011-05-31,1000,,O,12
89,Voxmeter,2011-05-31,1000,,V,32.2
89,Voxmeter,2011-05-31,1000,,Ø,4.7
90,YouGov,2011-06-05,1527,,A,26.7
90,YouGov,2011-06-05,1527,,B,9
90,YouGov,2011-06-05,1527,,C,5.7
90,YouGov,2011-06-05,1527,,F,13.5
90,YouGov,2011-06-05,1527,,I,5.8
90,YouGov,2011-06-05,1527,,O,10.9
90,YouGov,2011-06-05,1527,,V,23
90,YouGov,2011-06-05,1527,,Ø,4.7
91,Greens,2011-06-10,1000,,A,27.9
91,Greens,2011-06-10,1000,,B,8.3
91,Greens,2011-06-10,1000,,C,6
91,Greens,2011-06-10,1000,,F,12.6
91,Greens,2011-06-10,1000,,I,4.2
91,Greens,2011-06-10,1000,,O,11.4
91,Greens,2011-06-10,1000,,V,23.5
91,Greens,2011-06-10,1000,,Ø,5.6
92,Gallup,2011-06-10,1631,,A,26.6
92,Gallup,2011-06-10,1631,,B,8.7
92,Gallup,2011-06-10,1631,,C,6.5
92,Gallup,2011-06-10,1631,,F,11.4
92,Gallup,2011-06-10,1631,,I,4.1
92,Gallup,2011-06-10,1631,,O,13.4
92,Gallup,2011-06-10,1631,,V,23.6
92,Gallup,2011-06-10,1631,,Ø,5.1
93,Rambøll,2011-06-12,1000,,A,27.3
93,Rambøll,2011-06-12,1000,,B,7.9
93,Rambøll,2011-06-12,1000,,C,6.8
93,Rambøll,2011-06-12,1000,,F,12.9
93,Rambøll,2011-06-12,1000,,I,2.3
93,Rambøll,2011-06-12,1000,,O,13.4
93,Rambøll,2011-06-12,1000,,V,23.4
93,Rambøll,2011-06-12,1000,,Ø,4.8
94,Voxmeter,2011-06-13,1000,,A,27.5
94,Voxmeter,2011-06-13,1000,,B,6.4
94,Voxmeter,2011-06-13,1000,,C,7.4
94,Voxmeter,2011-06-13,1000,,F,13
94,Voxmeter,2011-06-13,1000,,I,3.3
94,Voxmeter,2011-06-13,1000,,O,15.2
94,Voxmeter,2011-06-13,1000,,V,21.4
94,Voxmeter,2011-06-13,1000,,Ø,4.4
95,Voxmeter,2011-06-20,1000,,A,28.9
95,Voxmeter,2011-06-20,1000,,B,7.5
95,Voxmeter,2011-06-20,1000,,C,6.4
95,Voxmeter,2011-06-20,1000,,F,14.2
95,Voxmeter,2011-06-20,1000,,I,3.6
95,Voxmeter,2011-06-20,1000,,O,12.5
95,Voxmeter,2011-06-20,1000,,V,21.9
95,Voxmeter,2011-06-20,1000,,Ø,4.7
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,A,27.4
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,B,7.2
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,C,6.4
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,F,13.5
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,I,4
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,O,13.2
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,V,23.3
96,Megafon,2011-06-23,1000,https://www.megafon.dk/586/politiskindex,Ø,4.6
97,Epinion,2011-06-23,973,,A,29
97,Epinion,2011-06-23,973,,B,7
97,Epinion,2011-06-23,973,,C,6.7
97,Epinion,2011-06-23,973,,F,14.1
97,Epinion,2011-06-23,973,,I,3.4
97,Epinion,2011-06-23,973,,O,13.4
97,Epinion,2011-06-23,973,,V,21.6
97,Epinion,2011-06-23,973,,Ø,4.5
98,Voxmeter,2011-06-25,1003,,A,28.8
98,Voxmeter,2011-06-25,1003,,B,7.3
98,Voxmeter,2011-06-25,1003,,C,6.6
98,Voxmeter,2011-06-25,1003,,F,13.3
98,Voxmeter,2011-06-25,1003,,I,3.4
98,Voxmeter,2011-06-25,1003,,O,12.6
98,Voxmeter,2011-06-25,1003,,V,23.1
98,Voxmeter,2011-06-25,1003,,Ø,4.5
99,Voxmeter,2011-07-03,1004,,A,27.7
99,Voxmeter,2011-07-03,1004,,B,7.4
99,Voxmeter,2011-07-03,1004,,C,6
99,Voxmeter,2011-07-03,1004,,F,13.9
99,Voxmeter,2011-07-03,1004,,I,3.8
99,Voxmeter,2011-07-03,1004,,O,12.7
99,Voxmeter,2011-07-03,1004,,V,22.3
99,Voxmeter,2011-07-03,1004,,Ø,4.2
100,YouGov,2011-07-04,2737,,A,26.4
100,YouGov,2011-07-04,2737,,B,8.1
100,YouGov,2011-07-04,2737,,C,5.3
100,YouGov,2011-07-04,2737,,F,13.5
100,YouGov,2011-07-04,2737,,I,5.8
100,YouGov,2011-07-04,2737,,O,13.7
100,YouGov,2011-07-04,2737,,V,20.9
100,YouGov,2011-07-04,2737,,Ø,5.6
101,Gallup,2011-07-08,1689,,A,26.7
101,Gallup,2011-07-08,1689,,B,7.2
101,Gallup,2011-07-08,1689,,C,6.2
101,Gallup,2011-07-08,1689,,F,13
101,Gallup,2011-07-08,1689,,I,3.5
101,Gallup,2011-07-08,1689,,O,13.8
101,Gallup,2011-07-08,1689,,V,23.1
101,Gallup,2011-07-08,1689,,Ø,5.2
102,Norstat,2011-07-24,1143,,A,28.5
102,Norstat,2011-07-24,1143,,B,6.1
102,Norstat,2011-07-24,1143,,C,7.3
102,Norstat,2011-07-24,1143,,F,15.1
102,Norstat,2011-07-24,1143,,I,2.7
102,Norstat,2011-07-24,1143,,O,13.4
102,Norstat,2011-07-24,1143,,V,20.8
102,Norstat,2011-07-24,1143,,Ø,4.4
103,Epinion,2011-07-27,1000,,A,28.1
103,Epinion,2011-07-27,1000,,B,7.5
103,Epinion,2011-07-27,1000,,C,6.7
103,Epinion,2011-07-27,1000,,F,13.2
103,Epinion,2011-07-27,1000,,I,3.6
103,Epinion,2011-07-27,1000,,O,13.6
103,Epinion,2011-07-27,1000,,V,22.1
103,Epinion,2011-07-27,1000,,Ø,4.6
104,Greens,2011-08-03,1000,,A,27.5
104,Greens,2011-08-03,1000,,B,7.7
104,Greens,2011-08-03,1000,,C,6.7
104,Greens,2011-08-03,1000,,F,14.2
104,Greens,2011-08-03,1000,,I,2.5
104,Greens,2011-08-03,1000,,O,13.7
104,Greens,2011-08-03,1000,,V,22.6
104,Greens,2011-08-03,1000,,Ø,3.7
105,YouGov,2011-08-07,1797,,A,27.2
105,YouGov,2011-08-07,1797,,B,9.2
105,YouGov,2011-08-07,1797,,C,5.9
105,YouGov,2011-08-07,1797,,F,12.1
105,YouGov,2011-08-07,1797,,I,5
105,YouGov,2011-08-07,1797,,O,14
105,YouGov,2011-08-07,1797,,V,19.5
105,YouGov,2011-08-07,1797,,Ø,5.9
106,Gallup,2011-08-10,1653,,A,27.1
106,Gallup,2011-08-10,1653,,B,6.7
106,Gallup,2011-08-10,1653,,C,6.5
106,Gallup,2011-08-10,1653,,F,12.6
106,Gallup,2011-08-10,1653,,I,2.6
106,Gallup,2011-08-10,1653,,O,14.1
106,Gallup,2011-08-10,1653,,V,25.3
106,Gallup,2011-08-10,1653,,Ø,4.2
107,Rambøll,2011-08-11,938,,A,29.1
107,Rambøll,2011-08-11,938,,B,6.9
107,Rambøll,2011-08-11,938,,C,7.1
107,Rambøll,2011-08-11,938,,F,12.4
107,Rambøll,2011-08-11,938,,I,3.4
107,Rambøll,2011-08-11,938,,O,12.4
107,Rambøll,2011-08-11,938,,V,22.9
107,Rambøll,2011-08-11,938,,Ø,4.9
108,Epinion,2011-08-11,1000,,A,28.8
108,Epinion,2011-08-11,1000,,B,7.9
108,Epinion,2011-08-11,1000,,C,6.1
108,Epinion,2011-08-11,1000,,F,13.7
108,Epinion,2011-08-11,1000,,I,3.2
108,Epinion,2011-08-11,1000,,O,12
108,Epinion,2011-08-11,1000,,V,23
108,Epinion,2011-08-11,1000,,Ø,5.1
109,Voxmeter,2011-08-13,1000,,A,27.8
109,Voxmeter,2011-08-13,1000,,B,7.7
109,Voxmeter,2011-08-13,1000,,C,6.6
109,Voxmeter,2011-08-13,1000,,F,14.1
109,Voxmeter,2011-08-13,1000,,I,2.8
109,Voxmeter,2011-08-13,1000,,O,11.7
109,Voxmeter,2011-08-13,1000,,V,24.7
109,Voxmeter,2011-08-13,1000,,Ø,4.3
110,Norstat,2011-08-14,1157,,A,28.1
110,Norstat,2011-08-14,1157,,B,6.7
110,Norstat,2011-08-14,1157,,C,6.3
110,Norstat,2011-08-14,1157,,F,14.1
110,Norstat,2011-08-14,1157,,I,2.7
110,Norstat,2011-08-14,1157,,O,13.5
110,Norstat,2011-08-14,1157,,V,23.2
110,Norstat,2011-08-14,1157,,Ø,4.7
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,A,28
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,B,7.9
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,C,6.6
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,F,12.6
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,I,4
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,O,10.7
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,V,25.4
111,Megafon,2011-08-17,1006,https://www.megafon.dk/586/politiskindex,Ø,4.5
112,Voxmeter,2011-08-19,1002,,A,27.5
112,Voxmeter,2011-08-19,1002,,B,7.5
112,Voxmeter,2011-08-19,1002,,C,6.8
112,Voxmeter,2011-08-19,1002,,F,13.9
112,Voxmeter,2011-08-19,1002,,I,3.8
112,Voxmeter,2011-08-19,1002,,O,11.9
112,Voxmeter,2011-08-19,1002,,V,22
112,Voxmeter,2011-08-19,1002,,Ø,4.6
113,Gallup,2011-08-22,1476,,A,22.5
113,Gallup,2011-08-22,1476,,B,7.3
113,Gallup,2011-08-22,1476,,C,6.2
113,Gallup,2011-08-22,1476,,F,14
113,Gallup,2011-08-22,1476,,I,3.9
113,Gallup,2011-08-22,1476,,O,12.5
113,Gallup,2011-08-22,1476,,V,24.7
113,Gallup,2011-08-22,1476,,Ø,4.7
114,Gallup,2011-08-25,1674,,A,25
114,Gallup,2011-08-25,1674,,B,8.1
114,Gallup,2011-08-25,1674,,C,6.6
114,Gallup,2011-08-25,1674,,F,12.4
114,Gallup,2011-08-25,1674,,I,3.2
114,Gallup,2011-08-25,1674,,O,13
114,Gallup,2011-08-25,1674,,V,25.7
114,Gallup,2011-08-25,1674,,Ø,4.8
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,A,26.4
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,B,7.4
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,C,5.9
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,F,13.6
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,I,4.3
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,O,12.3
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,V,24.9
115,Megafon,2011-08-25,1000,https://www.megafon.dk/586/politiskindex,Ø,4.6
116,Gallup,2011-08-26,1477,,A,26.5
116,Gallup,2011-08-26,1477,,B,7.7
116,Gallup,2011-08-26,1477,,C,6.8
116,Gallup,2011-08-26,1477,,F,12.4
116,Gallup,2011-08-26,1477,,I,2.4
116,Gallup,2011-08-26,1477,,O,13
116,Gallup,2011-08-26,1477,,V,25.4
116,Gallup,2011-08-26,1477,,Ø,5
117,Epinion,2011-08-26,1051,,A,27.8
117,Epinion,2011-08-26,1051,,B,7.9
117,Epinion,2011-08-26,1051,,C,6.1
117,Epinion,2011-08-26,1051,,F,13.1
117,Epinion,2011-08-26,1051,,I,3.9
117,Epinion,2011-08-26,1051,,O,11.7
117,Epinion,2011-08-26,1051,,V,23.4
117,Epinion,2011-08-26,1051,,Ø,5.2
118,Voxmeter,2011-08-26,1002,,A,28.1
118,Voxmeter,2011-08-26,1002,,B,7.5
118,Voxmeter,2011-08-26,1002,,C,6.3
118,Voxmeter,2011-08-26,1002,,F,14.6
118,Voxmeter,2011-08-26,1002,,I,3.3
118,Voxmeter,2011-08-26,1002,,O,12.4
118,Voxmeter,2011-08-26,1002,,V,21.9
118,Voxmeter,2011-08-26,1002,,Ø,3.9
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,A,26.1
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,B,7.7
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,C,5.6
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,F,13.1
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,I,4.4
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,O,12.9
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,V,24.7
119,Megafon,2011-08-26,1000,https://www.megafon.dk/586/politiskindex,Ø,4.6
120,Rambøll,2011-08-27,894,,A,27.3
120,Rambøll,2011-08-27,894,,B,8.3
120,Rambøll,2011-08-27,894,,C,5.1
120,Rambøll,2011-08-27,894,,F,12.5
120,Rambøll,2011-08-27,894,,I,3.7
120,Rambøll,2011-08-27,894,,O,13.6
120,Rambøll,2011-08-27,894,,V,23
120,Rambøll,2011-08-27,894,,Ø,5.7
121,Voxmeter,2011-08-27,1000,,A,27.5
121,Voxmeter,2011-08-27,1000,,B,6.7
121,Voxmeter,2011-08-27,1000,,C,6.8
121,Voxmeter,2011-08-27,1000,,F,14.6
121,Voxmeter,2011-08-27,1000,,I,3.4
121,Voxmeter,2011-08-27,1000,,O,12
121,Voxmeter,2011-08-27,1000,,V,22.2
121,Voxmeter,2011-08-27,1000,,Ø,4.9
122,Gallup,2011-08-27,1528,,A,26.8
122,Gallup,2011-08-27,1528,,B,8.5
122,Gallup,2011-08-27,1528,,C,6.7
122,Gallup,2011-08-27,1528,,F,12.4
122,Gallup,2011-08-27,1528,,I,3.2
122,Gallup,2011-08-27,1528,,O,12.4
122,Gallup,2011-08-27,1528,,V,24.2
122,Gallup,2011-08-27,1528,,Ø,4.9
123,Epinion,2011-08-27,1551,,A,27.4
123,Epinion,2011-08-27,1551,,B,7.6
123,Epinion,2011-08-27,1551,,C,6.6
123,Epinion,2011-08-27,1551,,F,13.8
123,Epinion,2011-08-27,1551,,I,3.8
123,Epinion,2011-08-27,1551,,O,11.8
123,Epinion,2011-08-27,1551,,V,23.5
123,Epinion,2011-08-27,1551,,Ø,4.7
124,Norstat,2011-08-27,1053,,A,28.4
124,Norstat,2011-08-27,1053,,B,8
124,Norstat,2011-08-27,1053,,C,7.4
124,Norstat,2011-08-27,1053,,F,12.4
124,Norstat,2011-08-27,1053,,I,1.9
124,Norstat,2011-08-27,1053,,O,12.2
124,Norstat,2011-08-27,1053,,V,24.7
124,Norstat,2011-08-27,1053,,Ø,4.1
125,Voxmeter,2011-08-28,1000,,A,26.4
125,Voxmeter,2011-08-28,1000,,B,7.3
125,Voxmeter,2011-08-28,1000,,C,6.4
125,Voxmeter,2011-08-28,1000,,F,14.1
125,Voxmeter,2011-08-28,1000,,I,3.7
125,Voxmeter,2011-08-28,1000,,O,12.5
125,Voxmeter,2011-08-28,1000,,V,23.2
125,Voxmeter,2011-08-28,1000,,Ø,4.8
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,A,26.2
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,B,8.5
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,C,5.1
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,F,12.5
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,I,5
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,O,12.5
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,V,24.1
126,Megafon,2011-08-28,1000,https://www.megafon.dk/586/politiskindex,Ø,5.1
127,Epinion,2011-08-28,1070,,A,27.6
127,Epinion,2011-08-28,1070,,B,7.3
127,Epinion,2011-08-28,1070,,C,6.9
127,Epinion,2011-08-28,1070,,F,13.3
127,Epinion,2011-08-28,1070,,I,4.1
127,Epinion,2011-08-28,1070,,O,12
127,Epinion,2011-08-28,1070,,V,23
127,Epinion,2011-08-28,1070,,Ø,4.9
128,Gallup,2011-08-28,1760,,A,27.6
128,Gallup,2011-08-28,1760,,B,8.4
128,Gallup,2011-08-28,1760,,C,6.4
128,Gallup,2011-08-28,1760,,F,11.9
128,Gallup,2011-08-28,1760,,I,3.6
128,Gallup,2011-08-28,1760,,O,12.4
128,Gallup,2011-08-28,1760,,V,23.9
128,Gallup,2011-08-28,1760,,Ø,5.3
129,Rambøll,2011-08-29,980,,A,27.9
129,Rambøll,2011-08-29,980,,B,6.7
129,Rambøll,2011-08-29,980,,C,7.4
129,Rambøll,2011-08-29,980,,F,12.7
129,Rambøll,2011-08-29,980,,I,3.4
129,Rambøll,2011-08-29,980,,O,11.8
129,Rambøll,2011-08-29,980,,V,23.7
129,Rambøll,2011-08-29,980,,Ø,6
130,Epinion,2011-08-29,1018,,A,28.1
130,Epinion,2011-08-29,1018,,B,6.7
130,Epinion,2011-08-29,1018,,C,6.3
130,Epinion,2011-08-29,1018,,F,13
130,Epinion,2011-08-29,1018,,I,4.3
130,Epinion,2011-08-29,1018,,O,12.3
130,Epinion,2011-08-29,1018,,V,23.1
130,Epinion,2011-08-29,1018,,Ø,5.1
131,Voxmeter,2011-08-29,1000,,A,27.7
131,Voxmeter,2011-08-29,1000,,B,7.6
131,Voxmeter,2011-08-29,1000,,C,7.1
131,Voxmeter,2011-08-29,1000,,F,12.8
131,Voxmeter,2011-08-29,1000,,I,3.6
131,Voxmeter,2011-08-29,1000,,O,11.5
131,Voxmeter,2011-08-29,1000,,V,24.5
131,Voxmeter,2011-08-29,1000,,Ø,4.6
132,YouGov,2011-08-29,3006,,A,25.2
132,YouGov,2011-08-29,3006,,B,8.9
132,YouGov,2011-08-29,3006,,C,6.3
132,YouGov,2011-08-29,3006,,F,11.1
132,YouGov,2011-08-29,3006,,I,5.9
132,YouGov,2011-08-29,3006,,O,13.1
132,YouGov,2011-08-29,3006,,V,21.7
132,YouGov,2011-08-29,3006,,Ø,7.2
133,Megafon,2011-08-29,1000,https://www.megafon.dk/586/politiskindex,A,26.7
133,Megafon,2011-08-29,1000,https://www.megafon.dk/586/politiskindex,B,9.4
